company_id,company_name,role,tagline,category,topic,pattern,difficulty,question_count,fit_strong,fit_borderline
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Communication,Clarity,Find employees whs earn more than their manager,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Communication,Clarity,"Tables: employeesfemp id, first name, laat, name, salary, manager, id,",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,department id),medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Write a query to get all customers who placed orders but have not made any,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,payments in the last 12 months.,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"Customers (customer_id, customer_name)",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"Orders (order_id, customer_id, order_date)",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"Payments (payment_id, customer_id, amount, payment_date)",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,You have two tables:,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"transactions (transaction_id, customer_id, amount, txn_date)",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"customers(customer_id, customer_name)",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Write a query to find the top 3 customers who spent the most in the last year.,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,SQL,Instructions: Answer all questions. Write SQL queries wherever applicable. Use Oracle SQL,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,syntax. Clearly mention assumptions if any.,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Section A:,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"Employees (emp id, first name, last name, salary, department id)",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"Departments (department id, department name)",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Write a query to display the department name and the total salary of employees,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,working in each department. Only show departments with total salary greater than,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Write a query to find the 2nd highest salary in each department using RANK() or,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Aptitude,Logic,Find all employees whose salary is above the average salary of their department.,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"Write a query to display employee names in the format: LastName, FirstName",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"(UPPERCASE). Example: ""SMITH, JOHN'",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Write a query to categorize employees based on salary:,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"""HIGH' if salary > 100000",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"""MEDIUM' if salary between 50000 and 100000",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"""LOW' otherwise",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Aptitude,Logic,"employee earns above, below, or equal to the average salary of their department",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,Write a query to fetch the highest-paid employee(s) in each department.,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Communication,Clarity,Find employees who earn more than their manager.,medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Communication,Clarity,"Tables: employees(emp id, first name, last name, salary, manager id,",medium,8,7,5.5
pronounce,Pronounce,Campus / Placement,46 real questions from past Pronounce interviews,Technical,General,"Payments (payment_id, customer id, amount, payment_date)",medium,8,7,5.5
proounce,Proounce,Campus / Placement,9 real questions from past Proounce interviews,Technical,General,About projects,medium,8,7,5.5
proounce,Proounce,Campus / Placement,9 real questions from past Proounce interviews,Technical,React,Write code for Login page in react,hard,8,7,5.5
proounce,Proounce,Campus / Placement,9 real questions from past Proounce interviews,Technical,General,Write code for fetching of products.,hard,8,7,5.5
proounce,Proounce,Campus / Placement,9 real questions from past Proounce interviews,Technical,React,Write the code for products in tabular format in react,medium,8,7,5.5
proounce,Proounce,Campus / Placement,9 real questions from past Proounce interviews,Technical,General,Redux,medium,8,7,5.5
proounce,Proounce,Campus / Placement,9 real questions from past Proounce interviews,Technical,General,Custom hooks,medium,8,7,5.5
proounce,Proounce,Campus / Placement,9 real questions from past Proounce interviews,Technical,React,How do you rate yourself in react and why,medium,8,7,5.5
proounce,Proounce,Campus / Placement,9 real questions from past Proounce interviews,Technical,General,Input validators email and password,medium,8,7,5.5
proounce,Proounce,Campus / Placement,9 real questions from past Proounce interviews,Technical,General,Self Intro,medium,8,7,5.5
prudent-technologies-data-science-ai-and-ml,PRUDENT TECHNOLOGIES DATA SCIENCE AI AND ML,Campus / Placement,1 real questions from past PRUDENT TECHNOLOGIES DATA SCIENCE AI AND ML interviews,Technical,General,Self introduction,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,What was your role in the Internship,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,Challenges Faced During Your Internships,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,How Did you Handle that role,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,Which One you Prioritise among Order:,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,iii.Work Balance,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,About Company,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,HR,Introduction,Are you willing to relocate,easy,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,Are you comfortable with rotational shifts,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,Are you okay with Signing a bond,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,About Role There offering,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,What was your experience in our company Interview Process,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,SQL,"he asked sql , regarding a scenrio based question using joins and group by",medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,What kind of problems you can solve by using string,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,how to find frequency of character in string.,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,SQL,what you know in sql,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,explain 1 one query in joins.,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,explain ORM,medium,8,7,5.5
python-data-analyst,Python Data Analyst,Campus / Placement,18 real questions from past Python Data Analyst interviews,Technical,General,describe about movie you recently watched.,medium,8,7,5.5
quloron,Quloron,Campus / Placement,1 real questions from past Quloron interviews,Technical,General,"Array contains duplicates , remove duplicates and return only unique elements , for Ex: {1,1,2,3,4,1,3,2} ==> {1,2,3,4}",medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,Self intro,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,About redux,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Situational,Behavioral,Issues facing while doing the project,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,Are u willing to join immediately,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,And they expect the basic idea of Next.js,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,What is redux,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,How soon you can join,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,About projects,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Situational,Behavioral,About Js project and full stack project,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Situational,Behavioral,About project and experience.,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,Asked about where i stayed,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,What is you work experience,medium,8,7,5.5
radise-company,Radise company,Campus / Placement,41 real questions from past Radise company interviews,Technical,General,What you will give rate yourself 1-10 for nextjs and why,medium,8,7,5.5
